955,2.174514184,0.045739728
960,2.173564065,0.045549173
965,2.171415148,0.04574762
970,2.171373608,0.044030862
975,2.17054609,0.043394101
980,2.168170802,0.043394102
985,2.168263126,0.042967938
990,2.16631794,0.042234817
995,2.165026922,0.042223408
1000,2.163402502,0.041044242
1005,2.162021633,0.041048473
1010,2.162032059,0.041048473
1015,2.161940808,0.040885733
1020,2.158866227,0.039530942
1025,2.158960286,0.038702898
1030,2.155685281,0.039236209
1035,2.155965393,0.038702845
1040,2.15427005,0.038702848
1045,2.152686637,0.038146648
1050,2.152654392,0.038020914
1055,2.151068466,0.038441535
1060,2.15108192,0.037083431
1065,2.149574465,0.036357219
1070,2.149537894,0.036357219
1075,2.148092874,0.036357218
1080,2.146466301,0.034548495
1085,2.146569953,0.032155103
1090,2.143336593,0.034733418
1095,2.143460396,0.034466896
1100,2.143490574,0.03315554
1105,2.14120504,0.034122434
1110,2.140281346,0.03401134
1115,2.140252096,0.03358498
1120,2.140251993,0.034011829
1125,2.140260699,0.032834887
1130,2.139071366,0.031951603
1135,2.137032225,0.032258287
1140,2.137208079,0.031683307
1145,2.13464079,0.031661543
1150,2.134027313,0.031665965
1155,2.134076252,0.031665965
1160,2.132482118,0.031665965
1165,2.130811104,0.031665965
1170,2.130918806,0.03166588
1175,2.13092513,0.030522412
1180,2.130007408,0.030984294
1185,2.131092207,0.030493151
1190,2.129340294,0.030041884
1195,2.127854379,0.029904584
1200,2.127803326,0.029320337
1205,2.127931346,0.029320338
1210,2.126274578,0.029320338
1215,2.124741194,0.029320338
1220,2.12469751,0.029320338
1225,2.12464395,0.029320338
1230,2.123113867,0.02932035
1235,2.122368015,0.028807915
1240,2.121619132,0.029076491
1245,2.121584882,0.029327387
1250,2.12158496,0.028147267
1255,2.12158189,0.026970802
1260,2.12172946,0.026974711
1265,2.120038566,0.026974711
1270,2.118517501,0.026974711
1275,2.118488206,0.026974711
1280,2.116990289,0.026974624
1285,2.118384474,0.026385645
1290,2.115233301,0.026384677
1295,2.115213254,0.026165725
1300,2.115362132,0.024805613
1305,2.115181616,0.025802449
1310,2.113124398,0.025120737
1315,2.112282654,0.025223915
1320,2.11225134,0.02462913
1325,2.112249796,0.024629084
1330,2.11240171,0.024629084
1335,2.111949008,0.024629084
1340,2.11395359,0.024629084
1345,2.114110653,0.024629084
1350,2.113409171,0.024629084
1355,2.112262818,0.024629
1360,2.112047805,0.022966544
1365,2.112364346,0.022874419
1370,2.112349336,0.02252796
1375,2.110662889,0.022276337
1380,2.109176216,0.022295973
1385,2.109135645,0.022751001
1390,2.109335212,0.022193421
1395,2.109140235,0.01979935
1400,2.109434682,0.019735976
1405,2.107617132,0.019930325
1410,2.107713126,0.021474834
1415,2.106023952,0.019546877
1420,2.106026938,0.019546892
1425,2.106196745,0.019546892
1430,2.104480986,0.0195366
1435,2.104286075,0.022284727
1440,2.102728884,0.022283457
1445,2.10284107,0.022283457
1450,2.102973872,0.022283457
1455,2.102921312,0.022283457
1460,2.102917705,0.022283346
1465,2.102917785,0.020148065
1470,2.102917835,0.020836103
1475,2.102883506,0.020820148
1480,2.10213452,0.022297764
1485,2.101461648,0.022074493
1490,2.101317137,0.021693787
1495,2.099854431,0.022208633
1500,2.099805919,0.021451991
1505,2.099806627,0.021110642
1510,2.099811689,0.021110643
1515,2.098991805,0.021112797
1520,2.099730404,0.019933619
1525,2.098246536,0.018836047
1530,2.096544561,0.017201264
1535,2.096702237,0.017194689
1540,2.096516274,0.019956639
1545,2.096710763,0.017202031
1550,2.096694325,0.017201265
1555,2.096695164,0.017201854
1560,2.096703855,0.017160409
1565,2.095082235,0.019350425
1570,2.093466819,0.016949825
1575,2.09349427,0.013598876
1580,2.093688259,0.015062856
1585,2.093587447,0.013604308
1590,2.093584125,0.014252649
1595,2.093584203,0.014309415
1600,2.093584202,0.014070304
